"","id","sex","race","dob","juv_fel_count","juv_misd_count","juv_other_count","compas_screening_date","priors_count","days_b_screening_arrest","c_jail_in","c_jail_out","c_days_from_compas","c_offense_date","c_charge_degree","is_recid","num_r_cases","max_degree","min_degree","avg_degree","med_degree","charges_recid","charges_no_recid","charges_total","charge_latest","decile_recid","decile_violence","decile_fail_to_appear"
"1395",1485,"Male","African-American",0.75276,0,0,0,0.939,1,-0.00049,0.9385,0.93853,0,0.9385,0.6,1,1,0.6,0.6,0.6,0.6,2,2,4,0.95869,7,6,3
"1396",1486,"Male","Hispanic",0.7076,0,0,0,0.93782,0,-3e-05,0.93779,0.93782,0,0.93779,0.85,0,0,0.9,0,0.31154,0,3,10,13,0.95796,3,6,1
"1397",1487,"Male","African-American",0.7403,0,0,0,0.93717,0,0.00831,0.94547,0.94591,0,0.93714,0.85,0,0,0.9,0.85,0.875,0.875,0,2,2,0.93714,3,5,1
"1398",1488,"Male","African-American",0.63824,0,1,0,0.9399,5,0,0.9399,0.9399,0,0.9399,0.6,1,1,0.85,0,0.17143,0,8,20,28,0.96134,2,2,1
"1399",1489,"Male","Hispanic",0.66648,0,0,0,0.94522,4,0,0.94522,0.94555,0,0.9452,0.85,0,0,1,0,0.57917,0.725,2,10,12,0.95858,2,2,3
"1400",1490,"Male","African-American",0.65845,0,0,0,0.94796,4,-3e-05,0.94793,0.94796,0,0.94793,0.6,1,1,0.85,0,0.3375,0.475,3,9,12,0.95394,4,2,2
"1401",1491,"Female","African-American",0.66031,0,0,0,0.94044,3,-3e-05,0.94042,0.94113,0,0.94042,0.85,0,0,0.85,0,0.525,0.6,0,8,8,0.94042,4,4,5
"1402",1492,"Male","Caucasian",0.52699,0,0,0,0.94796,2,0,0.94796,0.94796,0,0.90711,0.85,0,0,0.9,0.35,0.7375,0.85,0,4,4,0.90711,3,4,5
"1403",1493,"Male","Caucasian",0.69801,0,0,0,0.93807,1,-3e-05,0.93804,0.93809,0,0.93804,0.9,0,0,0.9,0,0.18125,0,0,16,16,0.93804,6,3,2
"1404",1494,"Male","Caucasian",0.7367,0,0,0,0.94815,1,-3e-05,0.94812,0.94815,0,0.94812,0.85,0,0,0.85,0,0.22273,0,3,8,11,0.95692,3,4,1
"1405",1495,"Male","African-American",0.39468,0,0,0,0.94481,8,-3e-05,0.94479,0.94501,0,0.94479,0.9,0,0,0.9,0,0.59474,0.6,1,18,19,0.9476,2,1,3
"1406",1496,"Male","African-American",0.72454,0,0,0,0.93329,2,-3e-05,0.93326,0.93342,0,0.93326,0.85,1,2,1,0.55,0.71429,0.6,4,3,7,0.96181,7,6,1
"1407",1497,"Male","Caucasian",0.63381,1,0,0,0.93588,8,-5e-05,0.93583,0.93588,0,0.93583,0.9,1,1,1,0.55,0.7125,0.6,1,11,12,0.95984,4,4,3
"1408",1498,"Male","Caucasian",0.43837,0,0,0,0.93957,1,-0.00303,0.93654,0.93659,0,0.93654,0.85,0,0,0.85,0.85,0.85,0.85,0,26,26,0.93654,1,1,1
"1409",1499,"Male","African-American",0.6664,0,0,0,0.93025,6,-3e-05,0.93023,0.93132,0,0.93023,0.85,1,2,0.9,0,0.41786,0.55,9,19,28,0.94315,10,9,5
"1410",1500,"Female","Hispanic",0.45315,0,0,0,0.94471,0,-3e-05,0.94468,0.94471,0,0.94468,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94468,1,1,1
"1411",1501,"Male","Caucasian",0.54041,0,0,0,0.93637,0,0,0.93637,0.93637,0,0.93637,0.55,0,0,0.6,0,0.38333,0.55,0,3,3,0.93637,1,1,1
"1412",1502,"Male","Caucasian",0.54846,0,0,0,0.94255,0,-3e-05,0.94252,0.94353,0,0.94252,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94252,2,1,3
"1413",1503,"Male","Hispanic",0.768,0,0,0,0.94848,0,-3e-05,0.94845,0.94848,0,0.94845,0.85,0,0,0.85,0.85,0.85,0.85,0,2,2,0.94845,4,7,1
"1414",1504,"Male","Hispanic",0.41116,0,0,0,0.94932,6,-3e-05,0.9493,0.95591,0,0.94932,0.85,0,0,0.85,0,0.46667,0.55,0,15,15,0.9493,3,1,3
"1415",1505,"Male","African-American",0.74863,0,0,1,0.93165,0,0,0.93165,0.93167,0,0.93162,0.85,1,2,0.85,0,0.33077,0.55,10,3,13,0.95629,8,9,3
"1416",1506,"Female","Caucasian",0.59442,0,0,0,0.94096,4,0.00301,0.94397,0.94856,0,0.93703,1,1,1,1,0.4,0.54286,0.4,2,19,21,0.96205,9,3,8
"1417",1507,"Female","Other",0.6193,0,0,0,0.94809,1,-3e-05,0.94807,0.9482,0,0.94807,0.6,0,0,0.6,0,0.39167,0.575,0,6,6,0.94807,6,2,1
"1418",1508,"Female","African-American",0.73653,0,0,0,0.94028,0,-5e-05,0.94023,0.94025,0,0.94023,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94023,3,4,1
"1419",1509,"Male","Hispanic",0.50885,0,0,0,0.93085,2,-3e-05,0.93083,0.93211,0,0.93083,1,0,0,1,0,0.7875,0.95,0,12,12,0.93083,1,2,1
"1420",1510,"Female","Hispanic",0.66165,0,0,0,0.94889,3,0,0.94889,0.94889,0,0.94883,0.85,0,0,0.85,0,0.34375,0,1,23,24,0.95902,2,1,4
"1421",1511,"Male","African-American",0.6678,0,0,0,0.93872,0,-3e-05,0.9387,0.93872,0,0.9387,0.55,0,0,0.6,0,0.16429,0,1,6,7,0.93886,2,3,5
"1422",1512,"Male","African-American",0.41736,0,0,0,0.93703,2,0,0.93703,0.93703,0,0.90498,0.55,0,0,0.55,0,0.33,0.55,0,5,5,0.90498,2,3,7
"1423",1513,"Male","African-American",0.66356,0,0,0,0.9308,6,-3e-05,0.93077,0.93085,0,0.93077,0.9,1,1,0.9,0,0.56563,0.6,2,14,16,0.955,5,3,4
"1424",1514,"Female","Hispanic",0.60491,0,0,0,0.94583,0,-3e-05,0.9458,0.94583,0,0.9458,0.85,0,0,0.85,0,0.28333,0,0,6,6,0.9458,1,1,2
"1425",1515,"Male","African-American",0.4499,0,0,0,0.93823,17,0,0.93823,0.93823,0,0.9382,0.6,0,0,1,0,0.634,0.725,1,49,50,0.95424,4,1,2
"1426",1516,"Male","Hispanic",0.50989,0,0,0,0.93334,20,0,0.93334,0.9334,0,0.93334,0.85,1,2,0.85,0,0.45319,0.55,2,45,47,0.95255,3,1,7
"1427",1517,"Male","African-American",0.68957,0,0,0,0.94629,3,0.0024,0.94869,0.95694,0,0.94383,0.85,1,4,0.9,0,0.3875,0.55,6,14,20,0.94861,3,2,1
"1428",1518,"Male","Hispanic",0.7211,0,0,0,0.93613,1,0.00519,0.94132,0.9417,0,0.92922,0.9,1,1,0.9,0.6,0.8,0.9,1,2,3,0.95604,2,4,3
"1429",1519,"Male","Caucasian",0.71104,0,0,0,0.94763,0,-3e-05,0.9476,0.94763,0,0.94757,0.6,0,0,0.6,0,0.4,0.6,0,3,3,0.94757,3,3,3
"1430",1520,"Male","Caucasian",0.7158,0,0,0,0.93763,2,-0.00074,0.93689,0.93689,0,0.93689,0.85,0,0,0.85,0,0.25909,0,1,10,11,0.95154,6,5,4
"1431",1521,"Male","Caucasian",0.45479,0,0,0,0.94984,0,-3e-05,0.94981,0.94984,0,0.94981,0.85,0,0,0.85,0,0.28333,0,0,3,3,0.94981,1,1,1
"1432",1522,"Male","African-American",0.72492,0,0,0,0.9311,2,-3e-05,0.93107,0.93121,0,0.93107,0.6,0,0,0.6,0.6,0.6,0.6,0,5,5,0.93107,7,6,3
"1433",1523,"Female","Other",0.53986,0,0,0,0.93334,2,0.01355,0.94689,0.94727,0,0.93331,0.55,0,0,0.6,0,0.425,0.55,0,4,4,0.93331,3,2,2
"1434",1524,"Male","Caucasian",0.41069,0,0,0,0.94446,0,-3e-05,0.94443,0.94446,0,0.94443,0.6,0,0,0.6,0,0.2,0,0,6,6,0.94443,1,1,1
"1435",1525,"Male","African-American",0.66793,0,0,0,0.94834,8,-0.00112,0.94722,0.94834,0,0.94725,0.85,0,0,0.9,0,0.382,0.55,3,22,25,0.96014,2,2,1
"1436",1526,"Male","African-American",0.59529,0,0,0,0.9396,5,-3e-05,0.93957,0.9396,0,0.93957,0.85,0,0,0.85,0,0.425,0.55,0,10,10,0.93957,4,2,5
"1437",1527,"Male","African-American",0.73197,0,0,0,0.9435,0,-3e-05,0.94348,0.94356,0,0.94348,0.85,0,0,0.85,0,0.3625,0.3,0,4,4,0.94348,7,8,5
"1438",1529,"Female","African-American",0.57854,0,1,0,0.94583,8,0,0.94583,0.94583,0,0.9458,0.6,1,2,0.9,0,0.43243,0.55,5,32,37,0.95834,7,4,6
"1439",1530,"Male","Hispanic",0.27426,0,0,0,0.94257,0,-3e-05,0.94255,0.94257,0,0.94255,0.6,0,0,0.6,0,0.4,0.6,0,3,3,0.94255,1,1,1
"1440",1531,"Male","Hispanic",0.75292,0,0,1,0.93894,1,-0.00011,0.93883,0.93889,0,0.93883,0.85,1,1,0.6,0,0.25,0,3,4,7,0.95337,5,6,1
"1441",1532,"Male","Hispanic",0.3669,0,0,0,0.93334,1,-3e-05,0.93331,0.93334,0,0.7256,0.35,0,0,0.35,0,0.175,0.175,0,2,2,0.7256,1,1,2
"1442",1533,"Male","African-American",0.56447,0,0,0,0.9405,1,-0.00025,0.94025,0.94039,0,0.94025,0.85,0,0,0.85,0,0.425,0.425,0,2,2,0.9287,6,1,5
"1443",1534,"Male","African-American",0.66381,0,0,0,0.93359,2,-3e-05,0.93356,0.9346,0,0.93356,0.85,0,0,0.9,0,0.29286,0,0,21,21,0.93356,6,3,2
"1444",1535,"Male","Hispanic",0.73847,0,0,0,0.93181,1,0,0.93181,0.93187,0,0.93178,0.6,1,3,0.6,0,0.4,0.55,8,5,13,0.95268,7,5,2
"1445",1536,"Male","African-American",0.68044,0,0,0,0.9414,1,0,0.9414,0.9414,0,0.88176,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.88176,4,6,2
"1446",1537,"Male","African-American",0.61966,0,2,0,0.94995,8,-3e-05,0.94992,0.94995,0,0.92064,0.6,0,0,0.6,0,0.40789,0.55,0,19,19,0.92064,6,2,4
"1447",1538,"Male","Caucasian",0.51732,0,0,0,0.93236,6,0,0.93236,0.93236,0,0.93233,0.85,0,0,0.85,0,0.36875,0.55,0,16,16,0.93233,3,1,5
"1448",1540,"Male","African-American",0.70949,0,0,0,0.93146,2,-3e-05,0.93143,0.93301,0,0.93143,0.85,0,0,1,0,0.31905,0,1,20,21,0.9444,5,6,1
"1449",1541,"Male","African-American",0.64673,0,0,0,0.94066,0,0,0.94066,0.94066,0,0.94066,0.85,0,0,0.85,0,0.48333,0.6,0,3,3,0.94066,10,10,10
"1450",1542,"Male","African-American",0.60526,0,1,0,0.93107,17,-3e-05,0.93105,0.9311,0,0.93105,0.6,1,4,1,0,0.48438,0.55,4,44,48,0.93449,7,2,2
"1451",1543,"Male","African-American",0.69088,0,0,0,0.94438,11,-3e-05,0.94435,0.9444,0,0.94435,0.6,1,2,0.9,0,0.65263,0.6,2,17,19,0.94757,10,9,5
"1452",1544,"Male","Caucasian",0.65807,0,0,0,0.93831,13,-3e-05,0.93829,0.94853,0,0.93829,0.85,0,0,0.9,0,0.72083,0.85,0,36,36,0.93829,6,2,3
"1453",1545,"Male","African-American",0.63214,0,0,0,0.93908,1,0,0.93908,0.93913,0,0.93905,0.85,0,0,0.85,0,0.26364,0,0,11,11,0.93905,5,4,1
"1454",1546,"Male","Other",0.66974,0,0,0,0.94413,0,-3e-05,0.9441,0.94413,0,0.9441,0.6,0,0,0.6,0,0.23375,0.235,0,8,8,0.9441,3,2,3
"1455",1547,"Female","Caucasian",0.45992,0,0,0,0.94842,0,-3e-05,0.94839,0.94842,0,0.94839,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.94839,2,1,3
"1456",1548,"Male","African-American",0.68279,0,0,0,0.937,6,-3e-05,0.93697,0.937,0,0.93697,0.85,1,1,0.9,0,0.23594,0,6,26,32,0.96145,9,6,3
"1457",1549,"Male","African-American",0.76276,1,0,1,0.94323,1,-0.00139,0.94184,0.94189,0,0.94186,0.85,1,2,0.85,0,0.475,0.575,4,2,6,0.94634,10,10,5
"1458",1550,"Male","Caucasian",0.35971,0,0,0,0.94181,1,-3e-05,0.94178,0.94181,0,0.94178,0.9,0,0,0.85,0.85,0.85,0.85,0,1,1,0.91165,1,1,1
"1459",1551,"Male","Hispanic",0.42588,0,0,0,0.94063,0,0,0.94063,0.94066,0,0.94063,0.6,0,0,0.6,0,0.3,0.3,0,2,2,0.94063,1,1,1
"1460",1552,"Female","Other",0.57775,0,0,0,0.94719,0,-3e-05,0.94716,0.94719,0,0.94716,0.6,0,0,0.6,0,0.3,0.3,0,2,2,0.94716,2,1,2
"1461",1553,"Male","Hispanic",0.44662,0,0,0,0.93402,0,0,0.93402,0.93405,0,0.934,0.85,1,1,0.85,0,0.28,0,1,4,5,0.9352,1,1,1
"1462",1554,"Male","Hispanic",0.70599,0,0,0,0.93957,1,-0.0029,0.93667,0.93755,0,0.93667,1,0,0,0.9,0.9,0.9,0.9,0,2,2,0.92935,2,3,2
"1463",1555,"Female","Caucasian",0.72462,0,0,0,0.94872,1,-3e-05,0.94869,0.94872,0,0.94869,0.6,0,0,0.6,0,0.3,0.3,0,4,4,0.94869,3,4,1
"1464",1556,"Male","African-American",0.69135,2,1,0,0.93962,5,0.00208,0.9417,0.94725,0,0.93503,0.85,1,1,1,0.55,0.78889,0.85,3,6,9,0.95358,7,8,3
"1465",1557,"Female","African-American",0.41468,0,0,0,0.93971,0,-3e-05,0.93968,0.93971,0,0.93968,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93968,1,1,1
"1466",1558,"Female","African-American",0.69503,0,0,1,0.94036,3,-0.00833,0.93203,0.93206,0,0.94017,0.6,0,0,0.9,0,0.27917,0,0,24,24,0.94017,5,5,1
"1467",1559,"Male","Caucasian",0.71547,1,2,0,0.94186,3,-3e-05,0.94184,0.94189,0,0.94184,0.6,0,0,0.85,0,0.19545,0,1,21,22,0.95653,4,5,1
"1468",1560,"Male","Hispanic",0.40864,0,0,0,0.93061,1,0,0.93061,0.93064,0,0.93058,1,1,1,0.9,0,0.36875,0.275,3,5,8,0.93555,2,1,5
"1469",1561,"Male","African-American",0.61239,0,0,0,0.9479,0,0,0.9479,0.94793,0,0.9479,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.9479,1,1,1
"1470",1562,"Male","Hispanic",0.6946,0,0,0,0.93244,0,-3e-05,0.93241,0.93247,0,0.93241,0.85,0,0,0.85,0,0.6375,0.85,2,6,8,0.95429,3,3,1
"1471",1563,"Female","African-American",0.21353,0,0,0,0.93596,5,-3e-05,0.93594,0.93596,0,0.93594,0.9,0,0,0.9,0,0.47778,0.55,1,8,9,0.9426,1,1,3
"1472",1564,"Male","African-American",0.66326,0,0,0,0.94686,13,-3e-05,0.94684,0.94834,0,0.94684,0.6,0,0,0.9,0,0.42656,0.55,0,32,32,0.94684,8,7,3
"1473",1565,"Male","African-American",0.60351,0,0,0,0.93839,16,0,0.93839,0.93839,0,0.93839,0.85,1,5,0.85,0,0.33629,0.475,9,53,62,0.94356,5,3,8
"1474",1566,"Male","African-American",0.39468,0,0,0,0.93897,8,-0.0029,0.93607,0.93804,0,0.93607,0.9,0,0,1,0,0.54423,0.4,0,26,26,0.93116,3,3,5
"1475",1567,"Male","African-American",0.71809,0,0,0,0.94749,0,-3e-05,0.94746,0.94749,0,0.94746,0.85,0,0,0.85,0,0.53,0.6,0,5,5,0.94746,3,4,3
"1476",1568,"Male","Other",0.61993,0,0,0,0.94162,0,-3e-05,0.94159,0.94165,0,0.94159,0.85,1,2,0.9,0,0.42143,0.6,2,5,7,0.95298,2,2,1
"1477",1569,"Female","African-American",0.70877,0,0,0,0.93146,5,-3e-05,0.93143,0.93271,0,0.9314,0.6,1,4,0.9,0,0.54545,0.6,12,10,22,0.94665,7,7,1
"1478",1570,"Female","Hispanic",0.5654,0,0,0,0.942,0,-3e-05,0.94197,0.942,0,0.94197,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94197,2,3,2
"1479",1571,"Male","Caucasian",0.49732,0,0,0,0.93244,0,-3e-05,0.93241,0.93244,0,0.93241,0.85,0,0,0.85,0.55,0.7,0.7,0,2,2,0.93241,1,1,1
"1480",1572,"Male","African-American",0.68613,0,0,0,0.93066,1,0,0.93066,0.93085,0,0.93066,0.85,0,0,0.85,0,0.33333,0.275,6,6,12,0.95375,2,5,1
"1481",1573,"Male","African-American",0.71506,0,0,0,0.94107,1,0,0.94107,0.94107,0,0.92856,0.55,0,0,0.55,0,0.11,0,0,5,5,0.92364,6,6,1
"1482",1574,"Female","Caucasian",0.64168,0,0,0,0.94637,0,-3e-05,0.94634,0.94637,0,0.94634,0.6,0,0,0.6,0,0.3,0.3,0,2,2,0.94634,1,1,1
"1483",1575,"Male","African-American",0.67941,0,0,0,0.94047,3,0,0.94047,0.94047,0,0.94044,0.55,1,1,0.6,0,0.33438,0.475,5,11,16,0.9535,3,2,1
"1484",1576,"Male","African-American",0.53519,1,0,1,0.93397,13,-3e-05,0.93394,0.93397,0,0.93394,0.55,1,1,1,0,0.59242,0.6,2,31,33,0.95544,8,6,8
"1485",1577,"Male","African-American",0.3737,0,0,0,0.9334,2,0,0.9334,0.9334,0,0.93337,0.6,0,0,0.6,0,0.18889,0,1,8,9,0.9402,1,1,1
"1486",1578,"Male","Caucasian",0.56639,0,0,0,0.93982,1,-0.00041,0.93941,0.93982,0,0.93941,0.85,0,0,1,0,0.75833,0.85,0,6,6,0.93941,1,1,1
"1487",1579,"Male","Caucasian",0.41383,0,0,0,0.94667,0,-3e-05,0.94665,0.94667,0,0.94665,0.6,0,0,0.6,0,0.25,0.2,0,4,4,0.94665,1,1,1
"1488",1580,"Male","Caucasian",0.68943,0,0,0,0.94492,0,-3e-05,0.9449,0.94492,0,0.9449,0.6,0,0,0.6,0,0.1,0,1,5,6,0.94752,1,2,5
"1489",1581,"Male","Caucasian",0.50377,0,0,0,0.93312,5,-3e-05,0.93309,0.93342,0,0.93309,0.6,0,0,0.85,0,0.36786,0.55,0,14,14,0.93309,4,1,5
"1490",1583,"Male","African-American",0.58439,0,0,0,0.94282,7,-0.00423,0.93859,0.93897,0,0.93607,0.85,0,0,1,0.55,0.7375,0.725,0,16,16,0.93566,1,1,1
"1491",1584,"Male","Other",0.7123,0,0,0,0.93055,1,-3e-05,0.93053,0.93055,0,0.93025,0.85,0,0,0.85,0,0.34,0,1,4,5,0.96219,2,3,1
"1492",1585,"Female","Hispanic",0.70197,0,0,0,0.94727,1,-0.00049,0.94678,0.94678,0,0.94675,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94675,3,2,3
"1493",1586,"Male","Caucasian",0.67198,0,0,0,0.94279,2,-3e-05,0.94277,0.94604,0,0.94279,0.85,0,0,0.85,0.55,0.7,0.7,0,2,2,0.94211,6,3,6
"1494",1587,"Male","Caucasian",0.4093,0,0,0,0.93268,2,-3e-05,0.93266,0.93271,0,0.93266,0.9,0,0,0.9,0.9,0.9,0.9,0,5,5,0.93266,1,1,3
"1495",1588,"Male","African-American",0.60737,0,0,0,0.94107,1,-0.00011,0.94096,0.94099,0,0.94096,0.55,1,1,0.85,0.4,0.6,0.6,1,4,5,0.94266,10,5,4
"1496",1589,"Male","Other",0.62917,0,0,0,0.94192,0,-3e-05,0.94189,0.94301,0,0.94189,0.85,0,0,0.9,0,0.73333,0.85,0,9,9,0.94189,1,2,1
"1497",1590,"Male","African-American",0.5265,0,0,0,0.94247,0,-3e-05,0.94244,0.94247,0,0.94244,0.6,1,1,0.85,0,0.37857,0.6,3,4,7,0.94951,1,1,1
"1498",1591,"Female","Caucasian",0.42818,0,0,0,0.94113,0,0,0.94113,0.94115,0,0.94113,0.6,0,0,0.6,0,0.15,0,0,4,4,0.94113,1,1,2
"1499",1592,"Male","African-American",0.36359,0,0,0,0.94566,9,-6e-04,0.94506,0.94563,0,0.94506,0.85,0,0,0.9,0,0.51429,0.55,0,21,21,0.92714,2,4,4
"1500",1593,"Male","African-American",0.3899,0,0,0,0.94339,0,-3e-05,0.94337,0.94339,0,0.94337,0.85,0,0,0.85,0,0.48333,0.6,0,3,3,0.94337,1,1,1
"1501",1594,"Female","African-American",0.74598,0,0,0,0.94001,0,-3e-05,0.93998,0.94001,0,0.93998,0.6,0,0,0.6,0,0.2,0,2,1,3,0.9617,5,6,1
"1502",1595,"Male","African-American",0.41342,0,0,0,0.93334,17,-3e-05,0.93331,0.93402,0,0.93331,0.85,1,3,1,0,0.6407,0.6,4,39,43,0.94479,10,4,9
"1503",1596,"Male","African-American",0.68774,0,0,0,0.93217,1,-3e-05,0.93214,0.93217,0,0.93214,0.85,1,1,0.85,0,0.36818,0.55,6,5,11,0.95585,3,3,1
"1504",1597,"Male","African-American",0.55737,0,0,0,0.93282,0,-3e-05,0.93279,0.93285,0,0.93279,0.85,0,0,0.85,0.6,0.76667,0.85,0,3,3,0.93279,1,1,1
"1505",1598,"Male","Other",0.38463,0,0,0,0.94872,0,-3e-05,0.94869,0.94872,0,0.94869,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.94869,1,1,1
"1506",1599,"Female","Caucasian",0.59177,0,0,0,0.94195,0,-3e-05,0.94192,0.94195,0,0.94192,0.55,0,0,0.6,0,0.38333,0.55,0,6,6,0.94192,1,1,1
"1507",1600,"Female","African-American",0.60007,0,0,0,0.94536,1,-0.00066,0.94471,0.94501,0,0.94471,0.9,0,0,1,0.9,0.96667,1,0,3,3,0.94471,1,1,1
"1508",1601,"Male","Caucasian",0.63936,0,0,0,0.93364,2,-3e-05,0.93361,0.93375,0,0.93361,0.6,1,2,0.85,0,0.30455,0.4,11,11,22,0.95402,2,2,2
"1509",1602,"Male","African-American",0.63673,0,0,0,0.93621,2,-3e-05,0.93618,0.93624,0,0.93618,0.6,0,0,1,0,0.42,0.575,1,9,10,0.95102,2,2,1
"1510",1603,"Female","Caucasian",0.69457,0,0,0,0.94886,1,-3e-05,0.94883,0.94886,0,0.94883,0.85,0,0,0.85,0.6,0.68333,0.6,0,3,3,0.94883,4,4,2
"1511",1604,"Male","African-American",0.6031,0,0,0,0.93968,4,-3e-05,0.93965,0.93973,0,0.93965,0.6,1,1,0.9,0,0.36364,0.55,3,8,11,0.94184,5,3,7
"1512",1605,"Male","Hispanic",0.73831,0,0,0,0.942,0,-3e-05,0.94197,0.942,0,0.94197,0.6,0,0,0.6,0,0.36,0.6,0,5,5,0.94197,3,5,1
"1513",1606,"Female","African-American",0.64793,0,0,0,0.93725,0,-3e-05,0.93722,0.93727,0,0.93722,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93722,8,5,3
"1514",1607,"Female","African-American",0.6952,0,0,0,0.93714,4,0,0.93714,0.93717,0,0.93714,0.85,1,2,0.85,0,0.28065,0,4,27,31,0.94145,7,5,1
"1515",1608,"Female","Caucasian",0.45954,0,0,0,0.93047,30,-3e-05,0.93044,0.93055,0,0.93044,0.4,1,1,0.85,0,0.49699,0.4,13,70,83,0.9464,6,3,10
"1516",1609,"Female","African-American",0.57824,0,0,0,0.94588,8,-3e-05,0.94585,0.94588,0,0.94585,0.85,0,0,0.85,0,0.46316,0.55,2,17,19,0.95621,8,3,4
"1517",1610,"Male","African-American",0.74918,0,0,2,0.94897,4,-0.00079,0.94818,0.94818,0,0.94818,0.85,0,0,0.85,0,0.15294,0,1,16,17,0.96102,6,5,1
"1518",1611,"Male","African-American",0.48517,0,0,0,0.93258,4,0,0.93258,0.93258,0,0.93258,0.85,0,0,0.85,0,0.53692,0.55,0,13,13,0.93258,3,2,3
"1519",1612,"Male","African-American",0.6546,0,0,0,0.94566,2,-3e-05,0.94563,0.94566,0,0.94563,0.85,0,0,1,0.55,0.82222,0.85,0,9,9,0.94563,10,9,9
"1520",1613,"Male","African-American",0.60116,0,0,0,0.93187,2,-5e-05,0.93181,0.93184,0,0.93181,0.85,1,1,0.85,0,0.275,0,6,12,18,0.96061,3,1,7
"1521",1614,"Female","Asian",0.53262,0,0,0,0.94506,0,-0.00011,0.94495,0.94498,0,0.94495,0.85,0,0,0.85,0,0.145,0,0,10,10,0.94495,1,1,3
"1522",1615,"Female","Caucasian",0.57565,0,0,0,0.93867,0,-3e-05,0.93864,0.93867,0,0.93864,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.93864,1,1,3
"1523",1616,"Male","Caucasian",0.4393,0,0,0,0.94533,2,-3e-05,0.94531,0.94572,0,0.94531,0.85,0,0,0.85,0,0.39,0.55,0,5,5,0.94531,2,2,4
"1524",1617,"Male","Caucasian",0.60947,0,0,0,0.94323,2,-3e-05,0.9432,0.94328,0,0.9432,0.6,0,0,0.6,0,0.47143,0.55,0,7,7,0.9432,2,1,1
"1525",1618,"Male","Other",0.60952,0,0,0,0.94208,0,-3e-05,0.94206,0.94211,0,0.94206,0.85,0,0,0.85,0,0.14167,0,1,5,6,0.96058,1,1,2
"1526",1619,"Male","Other",0.58272,0,0,0,0.94607,2,0,0.94607,0.9461,0,0.94607,0.85,0,0,0.85,0,0.255,0,0,10,10,0.94607,4,4,7
"1527",1620,"Male","Caucasian",0.43181,0,0,0,0.93971,0,-3e-05,0.93968,0.93971,0,0.93968,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.93968,1,1,1
"1528",1621,"Female","Caucasian",0.45186,0,0,0,0.94774,1,-0.00022,0.94752,0.94766,0,0.94752,0.85,0,0,0.85,0,0.49,0.6,1,4,5,0.95394,3,1,4
"1529",1622,"Male","African-American",0.42924,0,0,0,0.93203,2,-3e-05,0.932,0.93203,0,0.932,0.85,0,0,0.85,0,0.39167,0.55,1,11,12,0.95522,3,1,4
"1530",1623,"Male","African-American",0.38897,0,0,0,0.9382,19,-3e-05,0.93818,0.9414,0,0.93818,0.85,0,0,0.9,0,0.53654,0.6,1,51,52,0.94156,7,4,3
"1531",1624,"Male","African-American",0.73899,0,0,0,0.93752,5,-3e-05,0.93749,0.93801,0,0.93749,0.85,1,1,0.9,0,0.7125,0.85,3,13,16,0.94427,8,5,2
"1532",1625,"Male","African-American",0.74885,0,0,0,0.93151,0,-0.00014,0.93137,0.9314,0,0.93137,0.85,1,1,0.9,0,0.60455,0.6,10,1,11,0.95066,10,9,3
"1533",1626,"Male","African-American",0.70222,0,0,0,0.93334,0,-3e-05,0.93331,0.93334,0,0.93331,0.85,1,5,0.9,0,0.74286,0.85,5,2,7,0.94033,3,3,1
"1534",1627,"Female","African-American",0.71834,0,0,0,0.93096,1,0.00762,0.93859,0.93897,0,0.93001,0.85,1,2,0.85,0.6,0.6625,0.6,2,2,4,0.95796,3,4,1
"1535",1628,"Male","African-American",0.4817,0,0,0,0.94274,0,-3e-05,0.94271,0.94277,0,0.94271,0.55,0,0,0.55,0.55,0.55,0.55,0,1,1,0.94271,1,1,1
"1536",1629,"Male","African-American",0.68758,0,0,0,0.94121,2,-3e-05,0.94118,0.94175,0,0.94118,0.9,0,0,0.9,0,0.37609,0,4,19,23,0.9538,5,4,1
"1537",1630,"Female","Caucasian",0.46566,0,0,0,0.93411,4,0,0.93411,0.93421,0,0.93408,0.85,0,0,1,0.85,0.91429,0.9,0,7,7,0.9205,5,1,5
"1538",1631,"Male","Caucasian",0.48549,0,0,0,0.93782,1,-3e-05,0.93779,0.93782,0,0.93779,0.85,1,1,0.85,0,0.39,0.5,4,6,10,0.95225,3,1,6
"1539",1632,"Male","African-American",0.66064,0,0,0,0.94421,8,-3e-05,0.94419,0.94424,0,0.94419,0.85,1,2,0.9,0,0.44722,0.575,3,33,36,0.94583,10,5,4
