"","arrest_date","charge_degree","days_since_compas_arrest","decile_score"
"22406",0.71681,0.35,7873,8
"22407",0.73383,0.85,7250,8
"22408",0.87239,0.85,2178,8
"22409",0.71872,0.9,7803,8
"22410",0.77994,0.4,5562,8
"22411",0.778,0.4,5633,8
"22412",0.90659,0.85,926,8
"22413",0.91984,0.85,441,8
"22414",0.92266,0.85,338,8
"22415",0.71872,0.9,7803,8
"22416",0.71872,0.85,7803,8
"22417",0.70602,0.85,8268,8
"22418",0.70099,0.85,8452,8
"22419",0.6728,0.9,9484,8
"22420",0.674,0.9,9440,8
"22421",0.6811,0.6,9180,8
"22422",0.68823,1,8919,8
"22423",0.6811,0.85,9180,8
"22424",0.78743,0.85,5288,8
"22425",0.79106,0.6,5155,8
"22426",0.95238,0.85,-750,8
"22427",0.95238,0.6,-750,8
"22428",0.64646,0.9,10448,8
"22429",0.86195,0.6,2560,8
"22430",0.85857,0.6,2684,8
"22431",0.85857,0.85,2684,8
"22432",0.86209,0.85,2555,8
"22433",0.86195,0.85,2560,8
"22434",0.68014,0.6,9215,8
"22435",0.68823,0.85,8919,8
"22436",0.68315,0.85,9105,8
"22437",0.68014,0.85,9215,8
"22438",0.88198,0.85,1827,8
"22439",0.87876,0.85,1945,8
"22440",0.87876,0.55,1945,8
"22441",0.92812,0.55,138,8
"22442",0.7314,0.85,7339,8
"22443",0.7314,0.6,7339,8
"22444",0.94501,0.6,0,1
"22445",0.94501,0,0,1
"22446",0.94501,0,0,1
"22447",0.91441,0.9,725,6
"22448",0.91679,0.85,638,6
"22449",0.91946,0.85,540,6
"22450",0.92465,0.85,350,6
"22451",0.91441,0.6,725,6
"22452",0.91679,0.6,638,6
"22453",0.91946,0.6,540,6
"22454",0.92465,0.6,350,6
"22455",0.91441,0.55,725,6
"22456",0.94126,0.85,-258,6
"22457",0.94897,0.85,1,3
"22458",0.93083,0.85,1,1
"22459",0.89255,0.85,1402,1
"22460",0.89255,0,1402,1
"22461",0.89255,0,1402,1
"22462",0.95539,0.85,-683,6
"22463",0.95738,0.85,-756,6
"22464",0.95539,0.6,-683,6
"22465",0.95738,0.6,-756,6
"22466",0.95738,0.9,-756,6
"22467",0.95738,0.9,-756,6
"22468",0.94949,0.9,-467,6
"22469",0.94492,0.85,-300,6
"22470",0.94949,0.85,-467,6
"22471",0.95539,0.85,-683,6
"22472",0.95738,0.85,-756,6
"22473",0.94492,0.6,-300,6
"22474",0.94949,0.6,-467,6
"22475",0.9367,0.85,1,6
"22476",0.93859,0.85,-68,6
"22477",0.94492,0.85,-300,6
"22478",0.94949,0.85,-467,6
"22479",0.95539,0.85,-683,6
"22480",0.95738,0.85,-756,6
"22481",0.91629,0.85,998,8
"22482",0.91629,0.6,998,8
"22483",0.96055,0.6,-622,8
"22484",0.94353,0.85,1,8
"22485",0.94823,0.85,-171,8
"22486",0.94353,0.6,1,8
"22487",0.96055,0.6,-622,8
"22488",0.85392,0.85,3281,8
"22489",0.84035,0.85,3778,8
"22490",0.84035,0.6,3778,8
"22491",0.84035,0.6,3778,8
"22492",0.95771,0.6,-518,8
"22493",0.9393,0.6,1,6
"22494",0.9393,0.55,1,6
"22495",0.9393,0.85,1,6
"22496",0.9393,0.6,1,6
"22497",0.9393,0.6,1,6
"22498",0.9393,0.55,1,6
"22499",0.71894,1,7869,9
"22500",0.71894,0.9,7869,9
"22501",0.71962,0.85,7844,9
"22502",0.71894,0.85,7869,9
"22503",0.79467,0.85,5097,9
"22504",0.79467,0.85,5097,9
"22505",0.79467,1,5097,9
"22506",0.82756,0.6,3893,9
"22507",0.82756,0.55,3893,9
"22508",0.82756,0.6,3893,9
"22509",0.82756,0.85,3893,9
"22510",0.82756,0.6,3893,9
"22511",0.82756,0.6,3893,9
"22512",0.82756,0.55,3893,9
"22513",0.78776,0.85,5350,9
"22514",0.86941,0.85,2361,9
"22515",0.87564,0.85,2133,9
"22516",0.86941,0.6,2361,9
"22517",0.86941,0.55,2361,9
"22518",0.86941,0,2361,9
"22519",0.92588,0.55,294,9
"22520",0.94705,1,-481,9
"22521",0.78087,0.9,5602,9
"22522",0.91261,0.55,780,9
"22523",0.91261,0,780,9
"22524",0.93523,0.9,-48,9
"22525",0.94602,0.9,-443,9
"22526",0.93523,0.85,-48,9
"22527",0.94602,0.85,-443,9
"22528",0.93523,0.85,-48,9
"22529",0.94602,0.85,-443,9
"22530",0.93523,0.6,-48,9
"22531",0.93629,0.85,-87,9
"22532",0.94602,0.85,-443,9
"22533",0.91692,0.6,622,9
"22534",0.91692,0,622,9
"22535",0.93523,0.55,-48,9
"22536",0.83868,0.55,3486,9
"22537",0.8466,0.55,3196,9
"22538",0.93542,1,-55,9
"22539",0.94602,1,-443,9
"22540",0.93542,0.85,-55,9
"22541",0.94602,0.85,-443,9
"22542",0.93389,0.6,1,9
"22543",0.93523,0.6,-48,9
"22544",0.91028,0.6,1104,4
"22545",0.91028,0.6,1104,4
"22546",0.77183,0.85,6172,4
"22547",0.81395,0.85,4630,4
"22548",0.77109,0.85,6199,4
"22549",0.77109,0.55,6199,4
"22550",0.90569,0.85,1272,4
"22551",0.90569,0.85,1272,4
"22552",0.76833,0.85,6300,4
"22553",0.76833,0.85,6300,4
"22554",0.76833,0.85,6300,4
"22555",0.7715,0.85,6184,4
"22556",0.9464,0.85,-218,4
"22557",0.9464,0.85,-218,4
"22558",0.9464,0.6,-218,4
"22559",0.9464,0.55,-218,4
"22560",0.87873,0.6,2259,4
"22561",0.87873,0.6,2259,4
"22562",0.87873,0,2259,4
"22563",0.92042,0.85,733,4
"22564",0.92042,0.85,733,4
"22565",0.92042,0.6,733,4
"22566",0.92042,0.55,733,4
"22567",0.94042,0.85,1,4
"22568",0.95118,0.6,-393,4
"22569",0.95118,0.6,-393,4
"22570",0.88851,0.6,1901,4
"22571",0.90255,0.6,1387,4
"22572",0.90255,0.6,1387,4
"22573",0.88501,0.85,2029,4
"22574",0.88777,0.85,1928,4
"22575",0.90255,0.85,1387,4
"22576",0.90569,0.85,1272,4
"22577",0.91028,0.85,1104,4
"22578",0.88501,0.85,2029,4
"22579",0.91028,0.85,1104,4
"22580",0.90255,0.85,1387,4
"22581",0.88777,0.85,1928,4
"22582",0.88501,0.85,2029,4
"22583",0.88501,0.6,2029,4
"22584",0.96233,0.55,-801,4
"22585",0.93249,0.6,1,2
"22586",0.93818,0.85,218,1
"22587",0.94413,0.85,0,1
"22588",0.94413,0.6,0,1
"22589",0.90293,0.6,1508,1
"22590",0.86848,0.6,2361,4
"22591",0.86848,0.6,2361,4
"22592",0.84996,0.85,3039,4
"22593",0.86848,0.85,2361,4
"22594",0.86848,0.85,2361,4
"22595",0.84996,0.85,3039,4
"22596",0.82756,0.6,3859,4
"22597",0.82756,0.6,3859,4
"22598",0.82756,0.55,3859,4
"22599",0.84652,0.6,3165,4
"22600",0.9346,0.6,-59,4
"22601",0.94263,0.6,-353,4
"22602",0.93299,0.85,0,4
"22603",0.94995,0.85,-621,4
"22604",0.96028,0.85,-999,4
"22605",0.9346,0.6,-59,4
"22606",0.94263,0.6,-353,4
"22607",0.93055,0.9,1,2
"22608",0.93055,0.85,1,2
"22609",0.94427,0.9,1,2
"22610",0.94427,0.6,1,2
"22611",0.93348,0.6,0,5
"22612",0.93348,0.6,0,5
"22613",0.93348,0,0,5
"22614",0.90266,0.9,1373,6
"22615",0.91209,0.9,1028,6
"22616",0.92883,0.9,415,6
"22617",0.92883,1,415,6
"22618",0.91209,1,1028,6
"22619",0.89195,1,1765,6
"22620",0.92883,1,415,6
"22621",0.91209,1,1028,6
"22622",0.89195,1,1765,6
"22623",0.92883,0.85,415,6
"22624",0.92984,0.55,90,1
"22625",0.92984,0.55,90,1
"22626",0.93118,0.85,1,-1
"22627",0.81928,0.85,4692,1
"22628",0.81928,0.85,4692,1
"22629",0.81928,0.9,4692,1
"22630",0.94118,0.6,230,1
"22631",0.94118,0.6,230,1
"22632",0.94118,0.6,230,1
"22633",0.91881,0.9,1049,1
"22634",0.91881,0.85,1049,1
"22635",0.91881,0.6,1049,1
"22636",0.66616,0.85,10297,1
"22637",0.94449,0.9,109,1
"22638",0.94449,0.85,109,1
"22639",0.93965,0.6,286,1
"22640",0.94449,0.6,109,1
"22641",0.91881,0.55,1049,1
"22642",0.92277,0.9,623,7
"22643",0.93036,0.6,345,7
"22644",0.88895,0.9,1861,7
"22645",0.88895,0.6,1861,7
"22646",0.88895,0.9,1861,7
"22647",0.88895,0.6,1861,7
"22648",0.88824,0.55,1887,7
"22649",0.88824,0.6,1887,7
"22650",0.93386,0.85,217,7
"22651",0.9399,0.85,-4,7
"22652",0.95334,0.85,-496,7
"22653",0.93386,0.85,217,7
"22654",0.9399,0.85,-4,7
"22655",0.95334,0.85,-496,7
"22656",0.93386,0.55,217,7
"22657",0.9399,0.55,-4,7
"22658",0.93386,0,217,7
"22659",0.93386,0,217,7
"22660",0.92277,0.9,623,7
"22661",0.92277,0.6,623,7
"22662",0.93976,0.6,1,7
"22663",0.94438,0.85,-168,7
"22664",0.95334,0.85,-496,7
"22665",0.93976,1,1,7
"22666",0.94438,1,-168,7
"22667",0.889,0.85,1859,7
"22668",0.9335,0.9,1,2
"22669",0.95083,0.9,-633,2
"22670",0.95378,0.9,-741,2
"22671",0.96025,0.9,-978,2
"22672",0.95083,0.85,-633,2
"22673",0.95378,0.55,-741,2
"22674",0.96025,0.55,-978,2
"22675",0.95083,0.6,-633,2
"22676",0.94624,0.9,1,9
"22677",0.94624,0.85,1,9
"22678",0.9084,0.55,1386,9
"22679",0.92536,0.9,765,9
"22680",0.94129,0.9,182,9
"22681",0.94624,0.9,1,9
"22682",0.92536,0.85,765,9
"22683",0.94102,0.85,192,9
"22684",0.94624,0.85,1,9
"22685",0.92536,0.6,765,9
"22686",0.87619,1,2565,9
"22687",0.87619,0.9,2565,9
"22688",0.94129,0.85,182,9
"22689",0.94129,0.55,182,9
"22690",0.91719,0.55,811,2
"22691",0.91719,0,811,2
"22692",0.80562,0.12,4895,2
"22693",0.85813,0.6,2973,2
"22694",0.80562,0,4895,2
"22695",0.93861,0.55,27,2
"22696",0.93861,0,27,2
"22697",0.9408,0.85,-53,2
"22698",0.944,0.85,-170,2
"22699",0.9408,0.55,-53,2
"22700",0.9408,0.55,-53,2
"22701",0.90845,0.55,1131,2
"22702",0.91782,0.55,788,2
"22703",0.90845,0,1131,2
"22704",0.85813,0.12,2973,2
"22705",0.85813,0.55,2973,2
"22706",0.85813,0,2973,2
"22707",0.85813,0,2973,2
"22708",0.85813,0,2973,2
"22709",0.89662,0.6,1266,8
"22710",0.89662,0.6,1266,8
"22711",0.8999,0.6,1146,8
"22712",0.8999,0.55,1146,8
"22713",0.8999,0.6,1146,8
"22714",0.89638,0.9,1275,8
"22715",0.92845,0.9,101,8
"22716",0.93118,0.9,1,8
"22717",0.93118,0.9,1,8
"22718",0.93118,1,1,8
"22719",0.93118,1,1,8
"22720",0.89212,0.55,1431,8
"22721",0.70547,0.85,8451,6
"22722",0.59007,0.85,12675,6
"22723",0.65403,1,10334,6
"22724",0.94711,0.85,1,4
"22725",0.94711,0.85,1,4
"22726",0.94711,0.85,1,4
"22727",0.91465,0.6,1189,4
"22728",0.96175,0.6,-535,4
"22729",0.96175,0.6,-535,4
"22730",0.96175,0,-535,4
"22731",0.96175,0,-535,4
"22732",0.96009,0.85,-474,4
"22733",0.96009,0.85,-474,4
"22734",0.96009,0.85,-474,4
"22735",0.93621,0.85,1,7
"22736",0.94014,0.85,-143,7
"22737",0.93238,0.55,1,4
"22738",0.93531,0.55,270,9
"22739",0.94266,0.6,1,9
"22740",0.93788,0.55,369,10
"22741",0.95072,0.55,-101,10
"22742",0.94793,0.9,1,10
"22743",0.95072,0.9,-101,10
"22744",0.94757,0.6,14,10
"22745",0.94757,0.55,14,10
"22746",0.95072,0.55,-101,10
"22747",0.93788,0.55,369,10
"22748",0.93637,0.85,1,3
"22749",0.93637,0.55,1,3
"22750",0.93637,0.85,1,3
"22751",0.85228,0.55,3079,3
"22752",0.90217,0.9,1253,3
"22753",0.90217,0.6,1253,3
"22754",0.90217,0.6,1253,3
"22755",0.93381,0.6,1,1
"22756",0.93381,0.6,1,1
"22757",0.93381,0.6,1,1
"22758",0.93381,0.6,1,1
"22759",0.93381,0,1,1
"22760",0.93381,0,1,1
"22761",0.93583,0.6,2,9
"22762",0.82884,0.55,3918,9
"22763",0.82884,0.55,3918,9
"22764",0.93277,0.6,1,4
"22765",0.93277,0.6,1,4
"22766",0.94894,0.6,-591,4
"22767",0.93277,0,1,4
"22768",0.91023,0.6,826,4
"22769",0.93659,1,-139,4
"22770",0.94468,0.6,1,1
"22771",0.96055,0.4,-433,10
"22772",0.94869,0.6,1,10
"22773",0.95864,0.6,-363,10
"22774",0.7147,0.9,8452,2
"22775",0.71815,0.85,8326,2
"22776",0.94558,0.85,1,2
"22777",0.75331,0.85,7039,2
"22778",0.75708,0.9,6901,2
"22779",0.75331,0.6,7039,2
"22780",0.7544,0.85,6999,2
"22781",0.73945,0.85,7546,2
"22782",0.73945,0.6,7546,2
"22783",0.90651,0.85,1431,2
"22784",0.90651,0.85,1431,2
"22785",0.71705,0.85,8366,2
"22786",0.71705,0.6,8366,2
"22787",0.83384,0.55,4091,2
"22788",0.84638,0.85,3632,2
"22789",0.83901,0.85,3902,2
"22790",0.8307,0.6,4206,2
"22791",0.83901,0,3902,2
"22792",0.9173,0.9,1048,9
"22793",0.83857,0.55,3930,9
"22794",0.83857,0.6,3930,9
"22795",0.94165,0.55,157,9
"22796",0.88736,0.55,2144,9
"22797",0.9446,0.85,49,9
"22798",0.95216,0.85,-228,9
"22799",0.94845,0.4,-92,9
"22800",0.93361,0.6,0,2
"22801",0.93389,0.85,230,7
"22802",0.93389,0.55,230,7
"22803",0.94014,0.9,1,7
"22804",0.94094,0.6,1,2
"22805",0.94094,0.6,1,2
"22806",0.94094,0.6,1,2
"22807",0.83275,0.9,3961,2
"22808",0.91976,0.6,776,2
"22809",0.91976,0.55,776,2
"22810",0.96167,0.85,-758,2
"22811",0.91053,0.6,1022,6
"22812",0.93408,0.6,160,6
"22813",0.904,0.6,1261,6
"22814",0.91034,0.55,1029,6
"22815",0.904,0.55,1261,6
"22816",0.93408,0.55,160,6
"22817",0.904,0.85,1261,6
"22818",0.904,0.85,1261,6
"22819",0.904,0.85,1261,6
"22820",0.904,0.85,1261,6
"22821",0.904,0.85,1261,6
"22822",0.904,0.85,1261,6
"22823",0.904,0.85,1261,6
"22824",0.904,0.85,1261,6
"22825",0.904,0.55,1261,6
"22826",0.904,0.6,1261,6
"22827",0.93842,0.6,1,6
"22828",0.88911,0.55,1806,6
"22829",0.93438,0.85,149,6
"22830",0.93438,0.85,149,6
"22831",0.904,0.6,1261,6
"22832",0.90662,0.6,1165,6
"22833",0.93408,0.85,160,6
"22834",0.93845,0.85,0,6
"22835",0.95413,0.85,-574,6
"22836",0.96178,0.85,-854,6
"22837",0.93495,0.85,128,6
"22838",0.93845,0.85,0,6
"22839",0.95413,0.85,-574,6
"22840",0.96178,0.85,-854,6
"22841",0.93495,0.85,128,6
"22842",0.93845,0.85,0,6
"22843",0.95413,0.85,-574,6
"22844",0.96178,0.85,-854,6
"22845",0.904,0.55,1261,6
"22846",0.93842,0.85,1,6
"22847",0.95413,0.85,-574,6
"22848",0.96178,0.85,-854,6
"22849",0.93842,0.85,1,6
"22850",0.95413,0.85,-574,6
"22851",0.96178,0.85,-854,6
"22852",0.94744,0.9,1,1
"22853",0.91105,0.55,705,9
"22854",0.91105,0.55,705,9
"22855",0.92424,0.9,222,9
"22856",0.93031,0.9,0,9
"22857",0.9335,0.9,-117,9
"22858",0.92424,0.85,222,9
"22859",0.92424,0.85,222,9
"22860",0.93028,1,1,9
"22861",0.93503,1,-173,9
"22862",0.93028,1,1,9
"22863",0.93503,0.85,-173,9
"22864",0.89925,0,1137,9
"22865",0.9028,0.55,1007,9
"22866",0.89925,0.55,1137,9
"22867",0.90419,0.85,956,9
"22868",0.8925,0,1384,9
"22869",0.8925,0,1384,9
"22870",0.8925,0.35,1384,9
"22871",0.89362,0.55,1343,9
"22872",0.8925,0.55,1384,9
"22873",0.89362,0.55,1343,9
"22874",0.90419,0.85,956,9
"22875",0.90627,0.85,880,9
"22876",0.92979,0.85,23,6
"22877",0.93326,0.85,-104,6
"22878",0.914,0.85,601,6
"22879",0.93326,0.85,-104,6
"22880",0.914,0.6,601,6
"22881",0.93326,0.6,-104,6
"22882",0.914,0,601,6
"22883",0.83324,0.9,3557,6
"22884",0.85548,0.9,2743,6
"22885",0.88162,0.9,1786,6
"22886",0.81849,0.9,4097,6
"22887",0.81734,0.6,4139,6
"22888",0.81734,0.9,4139,6
"22889",0.92826,0.55,333,9
"22890",0.91261,0.55,906,9
"22891",0.94899,0.9,-426,9
"22892",0.95126,0.9,-509,9
"22893",0.94899,0.9,-426,9
"22894",0.95126,0.9,-509,9
"22895",0.95126,0.9,-509,9
"22896",0.94899,0.9,-426,9
"22897",0.95126,0.9,-509,9
"22898",0.95126,0.9,-509,9
"22899",0.9093,0.85,1027,9
"22900",0.91719,0.55,738,9
"22901",0.9093,0.6,1027,9
"22902",0.91719,0.6,738,9
"22903",0.9093,0.55,1027,9
"22904",0.91719,0.55,738,9
"22905",0.90512,0.6,1180,9
"22906",0.94935,0.9,-439,9
"22907",0.95126,0.9,-509,9
"22908",0.93736,0.85,0,9
"22909",0.94938,0.85,-440,9
"22910",0.95148,0.85,-517,9
"22911",0.93736,0.6,0,9
"22912",0.94938,0.6,-440,9
"22913",0.95148,0.6,-517,9
"22914",0.93736,0.55,0,9
"22915",0.94435,0.85,-256,9
"22916",0.95205,0.85,-538,9
"22917",0.91681,0.6,752,9
"22918",0.91681,0.6,752,9
"22919",0.93465,0.55,3,2
"22920",0.93465,0.55,3,2
"22921",0.93465,0,3,2
"22922",0.93465,0.55,3,2
"22923",0.93465,0,3,2
"22924",0.93465,0,3,2
"22925",0.93465,0,3,2
"22926",0.93465,0,3,2
"22927",0.808,0.85,4639,2
"22928",0.91774,0.85,584,9
"22929",0.9226,0.85,406,9
"22930",0.86133,0.85,2649,9
"22931",0.86903,0.85,2367,9
"22932",0.85726,0.85,2798,9
"22933",0.85726,0.85,2798,9
"22934",0.86903,0.6,2367,9
"22935",0.9594,0.9,-941,9
"22936",0.94615,0.6,-456,9
"22937",0.91774,0.85,584,9
"22938",0.88627,0.6,1736,9
"22939",0.91842,0.85,559,9
"22940",0.91774,0.85,584,9
"22941",0.88627,0.85,1736,9
"22942",0.90952,0.85,885,9
"22943",0.89908,0.85,1267,9
"22944",0.89889,0.85,1274,9
"22945",0.92963,0.6,149,9
"22946",0.92963,0.6,149,9
"22947",0.92963,0.6,149,9
"22948",0.89889,0.55,1274,9
"22949",0.89889,0.85,1274,9
"22950",0.90952,0.85,885,9
"22951",0.91842,0.85,559,9
"22952",0.91777,0.85,583,9
"22953",0.90952,0.85,885,9
"22954",0.89889,0.85,1274,9
"22955",0.9226,0.6,406,9
"22956",0.88165,0.55,1905,9
"22957",0.88627,0.55,1736,9
"22958",0.8743,0.35,2174,9
"22959",0.8743,0.85,2174,9
"22960",0.88165,0.85,1905,9
"22961",0.87654,0.85,2092,9
"22962",0.87654,0.85,2092,9
"22963",0.8863,0.85,1735,9
"22964",0.88291,0.85,1859,9
"22965",0.93367,0.9,1,9
"22966",0.94634,0.9,-463,9
"22967",0.95085,0.9,-628,9
"22968",0.9594,0.9,-941,9
"22969",0.93367,0.85,1,9
"22970",0.94634,0.85,-463,9
"22971",0.88291,0,1859,9
"22972",0.88291,0.55,1859,9
"22973",0.88291,0.85,1859,9
"22974",0.8398,0.9,3437,9
"22975",0.82526,0.9,3969,9
"22976",0.92744,0.6,229,9
"22977",0.81688,0.55,4276,9
"22978",0.81688,0,4276,9
"22979",0.81688,0.55,4276,9
"22980",0.81688,0.85,4276,9
"22981",0.94634,0.85,-463,9
"22982",0.93367,0.85,1,9
"22983",0.93367,0.9,1,9
"22984",0.67935,0.85,9683,4
"22985",0.68233,0.85,9574,4
"22986",0.94389,0.6,0,4
"22987",0.90802,0.85,897,6
"22988",0.88703,0.85,1665,6
"22989",0.87783,0.85,2002,6
"22990",0.87441,0.85,2127,6
"22991",0.87441,0.85,2127,6
"22992",0.90802,0.85,897,6
"22993",0.92045,0.85,442,6
"22994",0.92465,0.85,288,6
"22995",0.86258,0.6,2560,6
"22996",0.86258,0.55,2560,6
"22997",0.93249,0.6,1,6
"22998",0.92045,0.6,442,6
"22999",0.82111,0.85,4078,6
"23000",0.79904,0.85,4886,6
"23001",0.79904,0.85,4886,6
"23002",0.94009,0.85,0,1
"23003",0.94009,0.6,0,1
"23004",0.8831,0.85,2365,1
"23005",0.8831,0.6,2365,1
"23006",0.94768,0.6,1,1
"23007",0.9494,0.6,1,1
"23008",0.92859,0.6,763,1
"23009",0.92859,0.6,763,1
"23010",0.9417,0.6,117,1
"23011",0.94607,0.85,34,9
"23012",0.95566,0.85,-317,9
"23013",0.95913,0.85,-444,9
"23014",0.94386,0.85,115,9
"23015",0.94607,0.85,34,9
"23016",0.95566,0.85,-317,9
"23017",0.93599,0.85,1,3
"23018",0.93599,0.85,1,3
"23019",0.9455,0.85,1,5
"23020",0.94219,0.55,122,5
"23021",0.94733,0.55,-66,5
"23022",0.94219,0,122,5
"23023",0.94219,0,122,5
"23024",0.91091,0.85,1267,5
"23025",0.93681,0.85,319,5
"23026",0.93943,0.85,223,5
"23027",0.91091,0.85,1267,5
"23028",0.93681,0.85,319,5
"23029",0.93943,0.85,223,5
"23030",0.93681,0.6,319,5
"23031",0.93681,0.6,319,5
"23032",0.93681,0,319,5
"23033",0.93681,0,319,5
"23034",0.94733,0.6,-66,5
"23035",0.94255,0.85,1,7
"23036",0.94255,0.6,1,7
"23037",0.94785,0.55,27,5
"23038",0.94785,0.55,27,5
"23039",0.94785,0.55,27,5
"23040",0.94785,0.55,27,5
"23041",0.94785,0.6,27,5
"23042",0.94785,0.6,27,5
"23043",0.94785,0.6,27,5
"23044",0.94785,0,27,5
"23045",0.94785,0.6,27,5
"23046",0.94785,0.6,27,5
"23047",0.94785,0.55,27,5
"23048",0.94785,0.6,27,5
"23049",0.93416,0.85,1,1
"23050",0.93416,0.6,1,1
"23051",0.93416,0.6,1,1
"23052",0.93416,0.6,1,1
"23053",0.93416,0.6,1,1
"23054",0.93077,0.6,1,2
"23055",0.92416,0.9,488,7
"23056",0.92416,0.6,488,7
"23057",0.92416,0.6,488,7
"23058",0.92416,0.55,488,7
"23059",0.93747,0.9,1,7
"23060",0.94708,0.9,-351,7
"23061",0.93747,0.85,1,7
"23062",0.94708,0.85,-351,7
"23063",0.93747,0.85,1,7
"23064",0.94708,0.85,-351,7
"23065",0.93747,0.85,1,7
"23066",0.94708,0.85,-351,7
"23067",0.92416,0.6,488,7
"23068",0.92416,0.6,488,7
"23069",0.92897,0.85,312,7
"23070",0.94708,0.85,-351,7
"23071",0.92897,0.6,312,7
"23072",0.92897,0.6,312,7
"23073",0.88654,0.85,2218,7
"23074",0.89168,0.85,2030,7
"23075",0.90173,0.85,1662,7
"23076",0.879,0.85,2494,7
"23077",0.90173,0.85,1662,7
"23078",0.88654,0.85,2218,7
"23079",0.879,0.85,2494,7
"23080",0.879,0.85,2494,7
"23081",0.88654,0.85,2218,7
"23082",0.90173,0.85,1662,7
"23083",0.879,0.85,2494,7
"23084",0.88654,0.85,2218,7
"23085",0.90173,0.85,1662,7
"23086",0.879,0.85,2494,7
"23087",0.88654,0.85,2218,7
"23088",0.90173,0.85,1662,7
"23089",0.879,0.85,2494,7
"23090",0.88654,0.85,2218,7
"23091",0.90173,0.85,1662,7
"23092",0.879,0.85,2494,7
"23093",0.88654,0.85,2218,7
"23094",0.90173,0.85,1662,7
"23095",0.879,0.85,2494,7
"23096",0.90173,0.85,1662,7
"23097",0.88654,0.85,2218,7
"23098",0.90173,0.6,1662,7
"23099",0.90173,0.6,1662,7
"23100",0.90173,0.55,1662,7
"23101",0.88654,0.85,2218,7
"23102",0.90173,0.85,1662,7
"23103",0.87914,0.85,2489,7
"23104",0.87914,0.85,2489,7
"23105",0.90173,0.85,1662,7
"23106",0.88654,0.85,2218,7
"23107",0.94714,0.85,0,7
"23108",0.94714,0.6,0,7
"23109",0.94714,0.6,0,7
"23110",0.94714,0,0,7
"23111",0.94714,0,0,7
"23112",0.87862,0.6,2508,7
"23113",0.879,0.85,2494,7
"23114",0.879,0.85,2494,7
"23115",0.879,0.85,2494,7
"23116",0.879,0.85,2494,7
"23117",0.879,0.85,2494,7
"23118",0.879,0.85,2494,7
"23119",0.879,0.85,2494,7
"23120",0.879,0.85,2494,7
"23121",0.879,0.85,2494,7
"23122",0.879,0.55,2494,7
"23123",0.879,0.55,2494,7
"23124",0.879,0.55,2494,7
"23125",0.879,0.55,2494,7
"23126",0.879,0.55,2494,7
"23127",0.879,0.55,2494,7
"23128",0.879,0.55,2494,7
"23129",0.89165,0.6,2031,7
"23130",0.93482,0.85,4,5
"23131",0.93954,0.85,-169,5
"23132",0.94949,0.85,-533,5
"23133",0.95315,0.85,-667,5
"23134",0.93482,0.6,4,5
"23135",0.93954,0.6,-169,5
"23136",0.7901,0.6,5643,3
"23137",0.84013,0.55,3812,3
"23138",0.84013,0.55,3812,3
"23139",0.84013,0.55,3812,3
"23140",0.85854,0.55,3138,3
"23141",0.84013,0,3812,3
"23142",0.84013,0,3812,3
"23143",0.84013,0,3812,3
"23144",0.85854,0.55,3138,3
"23145",0.94424,1,1,3
"23146",0.94424,0.9,1,3
"23147",0.94424,0.85,1,3
"23148",0.94424,0.55,1,3
"23149",0.94424,0,1,3
"23150",0.94424,0,1,3
"23151",0.94025,0.6,1,2
"23152",0.94509,0.6,-176,2
"23153",0.9252,0.85,522,4
"23154",0.9252,0.6,522,4
"23155",0.93943,0.85,1,4
"23156",0.93943,0,1,4
"23157",0.93943,0,1,4
"23158",0.93943,0,1,4
"23159",0.9252,0.6,522,4
"23160",0.93943,0.85,1,4
"23161",0.93943,0,1,4
"23162",0.93943,0,1,4
"23163",0.93943,0,1,4
"23164",0.93829,1,371,2
"23165",0.93829,1,371,2
"23166",0.94831,1,4,2
"23167",0.94831,1,4,2
"23168",0.94831,0.85,4,2
"23169",0.94831,0.9,4,2
"23170",0.94831,0.85,4,2
"23171",0.94831,0.85,4,2
"23172",0.94831,0.85,4,2
"23173",0.94831,0.85,4,2
"23174",0.94831,0.85,4,2
"23175",0.94831,0.85,4,2
"23176",0.94558,0.6,1,1
"23177",0.95162,0.85,-116,8
"23178",0.83234,0.85,4250,8
"23179",0.84668,0.85,3725,8
"23180",0.85778,0.85,3319,8
"23181",0.83234,0,4250,8
"23182",0.81559,0.85,4863,8
"23183",0.80887,0.85,5109,8
"23184",0.77672,0.85,6286,8
"23185",0.77672,0.6,6286,8
"23186",0.77672,0.85,6286,8
"23187",0.94842,0.85,1,8
"23188",0.94842,0.85,1,8
"23189",0.94842,0.85,1,8
"23190",0.94842,0.85,1,8
"23191",0.94842,0.85,1,8
"23192",0.94842,0.6,1,8
"23193",0.94842,0,1,8
"23194",0.89029,0.85,2129,8
"23195",0.89029,0.6,2129,8
"23196",0.89029,0,2129,8
"23197",0.89029,0,2129,8
"23198",0.89029,0,2129,8
"23199",0.9402,0.6,1,2
"23200",0.9402,0.9,1,2
"23201",0.9402,0.6,1,2
"23202",0.86157,0.85,3184,6
"23203",0.87474,0.85,2702,6
"23204",0.90747,0.85,1504,6
"23205",0.86157,0.85,3184,6
"23206",0.86157,0.85,3184,6
"23207",0.86157,0.85,3184,6
"23208",0.86157,0.85,3184,6
"23209",0.94853,0.85,1,6
"23210",0.93282,0.6,1,5
